IL,Full Name,IL_smiles,Cation,Anion,T,P,lambda
56,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,CCCC[N+]1(CCCC1)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCC[N+]1(CCCC1)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,303,0.1,0.106
56,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,CCCC[N+]1(CCCC1)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCC[N+]1(CCCC1)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,313,0.1,0.106
56,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,CCCC[N+]1(CCCC1)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCC[N+]1(CCCC1)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,323,0.1,0.105
56,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,CCCC[N+]1(CCCC1)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCC[N+]1(CCCC1)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,333,0.1,0.105
56,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,CCCC[N+]1(CCCC1)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCC[N+]1(CCCC1)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,343,0.1,0.105
56,1-butyl-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,CCCC[N+]1(CCCC1)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCC[N+]1(CCCC1)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,353,0.1,0.105
57,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,293,0.1,0.145
57,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,303,0.1,0.145
57,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,313,0.1,0.145
57,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,323,0.1,0.144
57,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,333,0.1,0.143
57,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,343,0.1,0.143
57,1-butyl-3-methylimidazolium hexafluorophosphate,CCCCN1C=C[N+](=C1)C.F[P-](F)(F)(F)(F)F,CCCCN1C=C[N+](=C1)C,F[P-](F)(F)(F)(F)F,353,0.1,0.143
58,ethylammonium nitrate,CC[N+].[N+]([O-])([O-])=O,CC[N+],[N+]([O-])([O-])=O,298.15,0.1,0.247
58,ethylammonium nitrate,CC[N+].[N+]([O-])([O-])=O,CC[N+],[N+]([O-])([O-])=O,303.15,0.1,0.244
58,ethylammonium nitrate,CC[N+].[N+]([O-])([O-])=O,CC[N+],[N+]([O-])([O-])=O,308.15,0.1,0.241
58,ethylammonium nitrate,CC[N+].[N+]([O-])([O-])=O,CC[N+],[N+]([O-])([O-])=O,313.15,0.1,0.237
58,ethylammonium nitrate,CC[N+].[N+]([O-])([O-])=O,CC[N+],[N+]([O-])([O-])=O,318.15,0.1,0.233
58,ethylammonium nitrate,CC[N+].[N+]([O-])([O-])=O,CC[N+],[N+]([O-])([O-])=O,323.15,0.1,0.229
59,n-butylammonium nitrate,CCCC[N+].[N+]([O-])([O-])=O,CCCC[N+],[N+]([O-])([O-])=O,293.15,0.1,0.201
59,n-butylammonium nitrate,CCCC[N+].[N+]([O-])([O-])=O,CCCC[N+],[N+]([O-])([O-])=O,298.15,0.1,0.199
59,n-butylammonium nitrate,CCCC[N+].[N+]([O-])([O-])=O,CCCC[N+],[N+]([O-])([O-])=O,303.15,0.1,0.197
59,n-butylammonium nitrate,CCCC[N+].[N+]([O-])([O-])=O,CCCC[N+],[N+]([O-])([O-])=O,308.15,0.1,0.196
59,n-butylammonium nitrate,CCCC[N+].[N+]([O-])([O-])=O,CCCC[N+],[N+]([O-])([O-])=O,313.15,0.1,0.193
59,n-butylammonium nitrate,CCCC[N+].[N+]([O-])([O-])=O,CCCC[N+],[N+]([O-])([O-])=O,318.15,0.1,0.193
59,n-butylammonium nitrate,CCCC[N+].[N+]([O-])([O-])=O,CCCC[N+],[N+]([O-])([O-])=O,323.15,0.1,0.192
60,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[P+](C)(CCCC)CCCC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,283.15,0.1,0.126
60,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[P+](C)(CCCC)CCCC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,293.15,0.1,0.126
60,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[P+](C)(CCCC)CCCC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,303.15,0.1,0.125
60,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[P+](C)(CCCC)CCCC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.15,0.1,0.122
60,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[P+](C)(CCCC)CCCC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,323.15,0.1,0.123
60,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[P+](C)(CCCC)CCCC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,333.15,0.1,0.122
60,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[P+](C)(CCCC)CCCC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,343.15,0.1,0.121
60,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[P+](C)(CCCC)CCCC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,298.2,0.1,0.14
60,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[P+](C)(CCCC)CCCC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,308.2,0.1,0.137
60,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[P+](C)(CCCC)CCCC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,318.2,0.1,0.135
60,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[P+](C)(CCCC)CCCC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,328.2,0.1,0.132
60,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[P+](C)(CCCC)CCCC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,338.2,0.1,0.13
60,Tributylmethylphosphonium bis[(trifluoromethyl)sulfonyl]imide,CCCC[P+](C)(CCCC)CCCC.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[P+](C)(CCCC)CCCC,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,348.2,0.1,0.128
61,1-methylpyridinium methylsulfate,C[N+]1=CC=CC=C1.COS(=O)(=O)[O-],C[N+]1=CC=CC=C1,COS(=O)(=O)[O-],283.15,0.1,0.205
61,1-methylpyridinium methylsulfate,C[N+]1=CC=CC=C1.COS(=O)(=O)[O-],C[N+]1=CC=CC=C1,COS(=O)(=O)[O-],293.15,0.1,0.205
61,1-methylpyridinium methylsulfate,C[N+]1=CC=CC=C1.COS(=O)(=O)[O-],C[N+]1=CC=CC=C1,COS(=O)(=O)[O-],303.15,0.1,0.204
61,1-methylpyridinium methylsulfate,C[N+]1=CC=CC=C1.COS(=O)(=O)[O-],C[N+]1=CC=CC=C1,COS(=O)(=O)[O-],313.15,0.1,0.204
61,1-methylpyridinium methylsulfate,C[N+]1=CC=CC=C1.COS(=O)(=O)[O-],C[N+]1=CC=CC=C1,COS(=O)(=O)[O-],323.15,0.1,0.203
61,1-methylpyridinium methylsulfate,C[N+]1=CC=CC=C1.COS(=O)(=O)[O-],C[N+]1=CC=CC=C1,COS(=O)(=O)[O-],333.15,0.1,0.202
61,1-methylpyridinium methylsulfate,C[N+]1=CC=CC=C1.COS(=O)(=O)[O-],C[N+]1=CC=CC=C1,COS(=O)(=O)[O-],343.15,0.1,0.201
62,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,CCCCN1C=C[N+](=C1)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,293,0.1,0.1
62,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,CCCCN1C=C[N+](=C1)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,303,0.1,0.1
62,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,CCCCN1C=C[N+](=C1)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,313,0.1,0.099
62,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,CCCCN1C=C[N+](=C1)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,323,0.1,0.098
62,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,CCCCN1C=C[N+](=C1)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,333,0.1,0.096
62,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,CCCCN1C=C[N+](=C1)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,343,0.1,0.095
62,1-butyl-3-methylimidazolium tris(pentafluoroethyl)trifluorophosphate,CCCCN1C=C[N+](=C1)C.C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,CCCCN1C=C[N+](=C1)C,C(C(F)(F)[P-](C(C(F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)(F)F)(F)(F)F,353,0.1,0.094
63,1-butyl-1-methylpyrrolidinium dicyanamide,CCCC[N+]1(CCCC1)C.C(#N)[N-]C#N,CCCC[N+]1(CCCC1)C,C(#N)[N-]C#N,293.5,0.1,0.155
63,1-butyl-1-methylpyrrolidinium dicyanamide,CCCC[N+]1(CCCC1)C.C(#N)[N-]C#N,CCCC[N+]1(CCCC1)C,C(#N)[N-]C#N,303.2,0.1,0.155
63,1-butyl-1-methylpyrrolidinium dicyanamide,CCCC[N+]1(CCCC1)C.C(#N)[N-]C#N,CCCC[N+]1(CCCC1)C,C(#N)[N-]C#N,313.3,0.1,0.153
63,1-butyl-1-methylpyrrolidinium dicyanamide,CCCC[N+]1(CCCC1)C.C(#N)[N-]C#N,CCCC[N+]1(CCCC1)C,C(#N)[N-]C#N,323.3,0.1,0.151
63,1-butyl-1-methylpyrrolidinium dicyanamide,CCCC[N+]1(CCCC1)C.C(#N)[N-]C#N,CCCC[N+]1(CCCC1)C,C(#N)[N-]C#N,333.2,0.1,0.147
63,1-butyl-1-methylpyrrolidinium dicyanamide,CCCC[N+]1(CCCC1)C.C(#N)[N-]C#N,CCCC[N+]1(CCCC1)C,C(#N)[N-]C#N,343.4,0.1,0.142
64,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,298.2,0.1,0.142
64,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,308.2,0.1,0.139
64,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,318.2,0.1,0.136
64,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,328.2,0.1,0.134
64,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,338.2,0.1,0.132
64,"1-butyl-2,3-dimethylimidazolium bis(trifluoromethylsulfonyl)amide",CCCCN1C=C[N+](=C1C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCCN1C=C[N+](=C1C)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,348.2,0.1,0.129
65,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,CCCC[N+](C)(C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+](C)(C)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,298.2,0.1,0.14
65,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,CCCC[N+](C)(C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+](C)(C)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,308.2,0.1,0.138
65,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,CCCC[N+](C)(C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+](C)(C)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,318.2,0.1,0.135
65,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,CCCC[N+](C)(C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+](C)(C)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,328.2,0.1,0.133
65,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,CCCC[N+](C)(C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+](C)(C)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,338.2,0.1,0.13
65,butyltrimethylammonium bis(trifluoromethylsulfonyl)imide,CCCC[N+](C)(C)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+](C)(C)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,348.2,0.1,0.127
66,1-butyl-3-methylpyridinium bis[(trifluoromethyl)sulfonyl]amide,CCCC[N+]1=CC=CC(=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC(=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,298.2,0.1,0.139
66,1-butyl-3-methylpyridinium bis[(trifluoromethyl)sulfonyl]amide,CCCC[N+]1=CC=CC(=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC(=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,308.2,0.1,0.136
66,1-butyl-3-methylpyridinium bis[(trifluoromethyl)sulfonyl]amide,CCCC[N+]1=CC=CC(=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC(=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,318.2,0.1,0.134
66,1-butyl-3-methylpyridinium bis[(trifluoromethyl)sulfonyl]amide,CCCC[N+]1=CC=CC(=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC(=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,328.2,0.1,0.131
66,1-butyl-3-methylpyridinium bis[(trifluoromethyl)sulfonyl]amide,CCCC[N+]1=CC=CC(=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC(=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,338.2,0.1,0.129
66,1-butyl-3-methylpyridinium bis[(trifluoromethyl)sulfonyl]amide,CCCC[N+]1=CC=CC(=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC(=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,348.2,0.1,0.128
66,1-butyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CCCC[N+]1=CC=C(C=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=C(C=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,298.2,0.1,0.137
66,1-butyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CCCC[N+]1=CC=C(C=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=C(C=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,308.2,0.1,0.134
66,1-butyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CCCC[N+]1=CC=C(C=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=C(C=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,318.2,0.1,0.132
66,1-butyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CCCC[N+]1=CC=C(C=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=C(C=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,328.2,0.1,0.13
66,1-butyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CCCC[N+]1=CC=C(C=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=C(C=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,338.2,0.1,0.128
66,1-butyl-4-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CCCC[N+]1=CC=C(C=C1)C.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=C(C=C1)C,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,348.2,0.1,0.126
67,1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,CCCC[N+]1=CC=CC=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC=C1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,298.2,0.1,0.132
67,1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,CCCC[N+]1=CC=CC=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC=C1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,308.2,0.1,0.131
67,1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,CCCC[N+]1=CC=CC=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC=C1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,318.2,0.1,0.129
67,1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,CCCC[N+]1=CC=CC=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC=C1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,328.2,0.1,0.128
67,1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,CCCC[N+]1=CC=CC=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC=C1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,338.2,0.1,0.126
67,1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,CCCC[N+]1=CC=CC=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC=C1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,348.2,0.1,0.125
67,1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,CCCC[N+]1=CC=CC=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC=C1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,283.15,0.1,0.1176
67,1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,CCCC[N+]1=CC=CC=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC=C1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,283.15,5,0.1189
67,1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,CCCC[N+]1=CC=CC=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC=C1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,283.15,10,0.1217
67,1-butylpyridinium bis[(trifluoromethyl)sulfonyl]imide,CCCC[N+]1=CC=CC=C1.C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,CCCC[N+]1=CC=CC=C1,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,313.15,0.1,0.1237
68,1-ethyl-3-methylimidazolium diethyl phosphate,CCN1C=C[N+](=C1)C.CCOP(=O)([O-])OCC,CCN1C=C[N+](=C1)C,CCOP(=O)([O-])OCC,302.76,0.1,0.1749
68,1-ethyl-3-methylimidazolium diethyl phosphate,CCN1C=C[N+](=C1)C.CCOP(=O)([O-])OCC,CCN1C=C[N+](=C1)C,CCOP(=O)([O-])OCC,312.58,0.1,0.1745
